date,end,funder,person,spend,impact,url,demos,elec,id,l_spend,u_spend,u_impact,l_impact,m_spend
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=936375017147283&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.013699', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.041096', 'age': '65+', 'gender': 'female'}, {'percentage': '0.013699', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.164384', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.013699', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.082192', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.123288', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.191781', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.082192', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.082192', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.013699', 'age': '65+', 'gender': 'male'}, {'percentage': '0.041096', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.041096', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.09589', 'age': '35-44', 'gender': 'female'}]",batley,936375017147283,0,99,999,0,49.5
2021-06-17,2021-06-22,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=1019474588587437&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.181818', 'age': '65+', 'gender': 'female'}, {'percentage': '0.163636', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.036364', 'age': '65+', 'gender': 'male'}, {'percentage': '0.218182', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.163636', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.181818', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.036364', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.018182', 'age': '25-34', 'gender': 'male'}]",batley,1019474588587437,0,99,999,0,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=328686545478739&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.058824', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.264706', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.029412', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.294118', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.058824', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.117647', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.058824', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.117647', 'age': '18-24', 'gender': 'male'}]",batley,328686545478739,0,99,999,0,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=216911630251868&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.014085', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.028169', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.014085', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.211268', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.183099', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.098592', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.014085', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.056338', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.084507', 'age': '65+', 'gender': 'male'}, {'percentage': '0.183099', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.112676', 'age': '65+', 'gender': 'female'}]",batley,216911630251868,0,99,999,0,49.5
2021-06-17,2021-06-22,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=858121331466657&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.111111', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.022222', 'age': '65+', 'gender': 'female'}, {'percentage': '0.066667', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.088889', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.022222', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.222222', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.133333', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.066667', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.088889', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.111111', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.044444', 'age': '65+', 'gender': 'male'}, {'percentage': '0.022222', 'age': '55-64', 'gender': 'male'}]",batley,858121331466657,0,99,999,0,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=477027883598183&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.042553', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.021277', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.085106', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.148936', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.212766', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.12766', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.06383', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.021277', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.042553', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.06383', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.170213', 'age': '35-44', 'gender': 'male'}]",batley,477027883598183,0,99,999,0,49.5
2021-06-17,2021-06-25,The Conservative Party,Ryan Stephenson for Batley & Spen,,12499.5,https://www.facebook.com/ads/archive/render_ad/?id=393470228662764&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.000105', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.149194', 'age': '65+', 'gender': 'female'}, {'percentage': '0.002929', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.001988', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.010462', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.00408', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.034631', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.113517', 'age': '65+', 'gender': 'male'}, {'percentage': '0.081712', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.000314', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.086629', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.04321', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.107135', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.133396', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.029713', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.094476', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.104729', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.001779', 'age': '35-44', 'gender': 'unknown'}]",batley,393470228662764,100,199,14999,10000,149.5
2021-06-17,2021-06-18,The Labour Party,Labour South East,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=859113131618411&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.014825', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.002695', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.01752', 'age': '65+', 'gender': 'female'}, {'percentage': '0.043127', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.289757', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.041779', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.059299', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.366577', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.033693', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.061995', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.033693', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.010782', 'age': '65+', 'gender': 'male'}, {'percentage': '0.004043', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.01752', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.002695', 'age': '55-64', 'gender': 'unknown'}]",amersham,859113131618411,0,99,999,0,49.5
2021-06-17,2021-06-21,The Conservative Party,Ryan Stephenson for Batley & Spen,,9499.5,https://www.facebook.com/ads/archive/render_ad/?id=586984818965872&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.000596', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.117139', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.001192', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.005365', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.035768', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.034575', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.00149', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.128465', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.060805', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.039344', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.078689', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.185097', 'age': '65+', 'gender': 'female'}, {'percentage': '0.024441', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.101639', 'age': '65+', 'gender': 'male'}, {'percentage': '0.08763', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.093294', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.004471', 'age': '45-54', 'gender': 'unknown'}]",batley,586984818965872,100,199,9999,9000,149.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,2499.5,https://www.facebook.com/ads/archive/render_ad/?id=123911566486475&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.001022', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.106851', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.002045', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.002556', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.001022', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.074131', 'age': '65+', 'gender': 'female'}, {'percentage': '0.080266', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.074131', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.039877', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.020961', 'age': '65+', 'gender': 'male'}, {'percentage': '0.106851', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.115542', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.119632', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.097137', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.102761', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.052658', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.001022', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.001534', 'age': '65+', 'gender': 'unknown'}]",batley,123911566486475,0,99,2999,2000,49.5
2021-06-17,2021-06-22,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=142893217907430&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.050104', 'age': '65+', 'gender': 'male'}, {'percentage': '0.085595', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.073069', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.064718', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.043841', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.052192', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.158664', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.08142', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.121086', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.096033', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.075157', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.093946', 'age': '65+', 'gender': 'female'}, {'percentage': '0.002088', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.002088', 'age': '65+', 'gender': 'unknown'}]",batley,142893217907430,0,99,999,0,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=155216559997012&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.005714', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.011429', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.028571', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.108571', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.062857', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.04', 'age': '65+', 'gender': 'male'}, {'percentage': '0.131429', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.131429', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.102857', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.097143', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.074286', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.034286', 'age': '65+', 'gender': 'female'}, {'percentage': '0.16', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.005714', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.005714', 'age': '25-34', 'gender': 'unknown'}]",batley,155216559997012,0,99,999,0,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=156863489834044&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.083333', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.333333', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.166667', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.25', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.083333', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.083333', 'age': '25-34', 'gender': 'male'}]",batley,156863489834044,0,99,999,0,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=157024986479660&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.008264', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.107438', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.165289', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.057851', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.016529', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.123967', 'age': '65+', 'gender': 'female'}, {'percentage': '0.024793', 'age': '65+', 'gender': 'male'}, {'percentage': '0.008264', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.322314', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.165289', 'age': '45-54', 'gender': 'male'}]",batley,157024986479660,0,99,999,0,49.5
2021-06-17,2021-06-18,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=160972405947398&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.006289', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.018868', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.012579', 'age': '65+', 'gender': 'male'}, {'percentage': '0.044025', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.232704', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.264151', 'age': '65+', 'gender': 'female'}, {'percentage': '0.075472', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.125786', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.044025', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.125786', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.031447', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.006289', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.006289', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.006289', 'age': '18-24', 'gender': 'unknown'}]",batley,160972405947398,0,99,999,0,49.5
2021-06-17,2021-06-18,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=164271115680476&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.025641', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.179487', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.153846', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.179487', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.205128', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.153846', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.025641', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.025641', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.025641', 'age': '65+', 'gender': 'female'}, {'percentage': '0.025641', 'age': '45-54', 'gender': 'female'}]",batley,164271115680476,0,99,999,0,49.5
2021-06-17,2021-06-18,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=170002165098547&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.015625', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.015625', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.359375', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.21875', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.140625', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.109375', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.078125', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.046875', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.015625', 'age': '45-54', 'gender': 'male'}]",batley,170002165098547,0,99,999,0,49.5
2021-06-17,2021-06-18,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=170609074954631&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.175', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.1', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.175', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.016667', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.008333', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.091667', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.083333', 'age': '65+', 'gender': 'female'}, {'percentage': '0.191667', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.016667', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.05', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.008333', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.033333', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.05', 'age': '65+', 'gender': 'male'}]",batley,170609074954631,0,99,999,0,49.5
