areaCode,areaName,areaType,date,newCasesByPublishDateRollingRate
S92000003,Scotland,nation,17/02/2021,108.4
S92000003,Scotland,nation,16/02/2021,102.6
S92000003,Scotland,nation,15/02/2021,103.5
S92000003,Scotland,nation,14/02/2021,110.3
S92000003,Scotland,nation,13/02/2021,104.4
S92000003,Scotland,nation,12/02/2021,104.2
S92000003,Scotland,nation,11/02/2021,105.4
S92000003,Scotland,nation,10/02/2021,111.2
S92000003,Scotland,nation,09/02/2021,114.4
S92000003,Scotland,nation,08/02/2021,113.2
S92000003,Scotland,nation,07/02/2021,111.8
S92000003,Scotland,nation,06/02/2021,119.5
S92000003,Scotland,nation,05/02/2021,121.3
S92000003,Scotland,nation,04/02/2021,126
S92000003,Scotland,nation,03/02/2021,127
S92000003,Scotland,nation,02/02/2021,133.4
S92000003,Scotland,nation,01/02/2021,138.7
S92000003,Scotland,nation,31/01/2021,137
S92000003,Scotland,nation,30/01/2021,140.5
S92000003,Scotland,nation,29/01/2021,146.2
S92000003,Scotland,nation,28/01/2021,152.2
S92000003,Scotland,nation,27/01/2021,160.1
S92000003,Scotland,nation,26/01/2021,166.1
S92000003,Scotland,nation,25/01/2021,168.2
S92000003,Scotland,nation,24/01/2021,180.6
S92000003,Scotland,nation,23/01/2021,183.3
S92000003,Scotland,nation,22/01/2021,191.5
S92000003,Scotland,nation,21/01/2021,203.9
S92000003,Scotland,nation,20/01/2021,205.2
S92000003,Scotland,nation,19/01/2021,210.6
S92000003,Scotland,nation,18/01/2021,223.6
S92000003,Scotland,nation,17/01/2021,230
S92000003,Scotland,nation,16/01/2021,239.8
S92000003,Scotland,nation,15/01/2021,241.9
S92000003,Scotland,nation,14/01/2021,244.6
S92000003,Scotland,nation,13/01/2021,261.9
S92000003,Scotland,nation,12/01/2021,263.5
S92000003,Scotland,nation,11/01/2021,275.5
S92000003,Scotland,nation,10/01/2021,277.7
S92000003,Scotland,nation,09/01/2021,288.5
S92000003,Scotland,nation,08/01/2021,293.4
S92000003,Scotland,nation,07/01/2021,297.7
S92000003,Scotland,nation,06/01/2021,297.2
S92000003,Scotland,nation,05/01/2021,297.3
S92000003,Scotland,nation,04/01/2021,285.7
S92000003,Scotland,nation,03/01/2021,268.5
S92000003,Scotland,nation,02/01/2021,236.9
S92000003,Scotland,nation,01/01/2021,218.9
S92000003,Scotland,nation,31/12/2020,193.7
S92000003,Scotland,nation,30/12/2020,169.8
S92000003,Scotland,nation,29/12/2020,154.1
S92000003,Scotland,nation,28/12/2020,143.5
S92000003,Scotland,nation,27/12/2020,153.4
S92000003,Scotland,nation,26/12/2020,156.9
S92000003,Scotland,nation,25/12/2020,146.3
S92000003,Scotland,nation,24/12/2020,138.6
S92000003,Scotland,nation,23/12/2020,130.3
S92000003,Scotland,nation,22/12/2020,121.1
S92000003,Scotland,nation,21/12/2020,112.5
S92000003,Scotland,nation,20/12/2020,98.4
S92000003,Scotland,nation,19/12/2020,95.9
S92000003,Scotland,nation,18/12/2020,105
S92000003,Scotland,nation,17/12/2020,109.7
S92000003,Scotland,nation,16/12/2020,111
S92000003,Scotland,nation,15/12/2020,114.8
S92000003,Scotland,nation,14/12/2020,112
S92000003,Scotland,nation,13/12/2020,111
S92000003,Scotland,nation,12/12/2020,108.1
S92000003,Scotland,nation,11/12/2020,102.9
S92000003,Scotland,nation,10/12/2020,102.2
S92000003,Scotland,nation,09/12/2020,102.7
S92000003,Scotland,nation,08/12/2020,103.7
S92000003,Scotland,nation,07/12/2020,104.8
S92000003,Scotland,nation,06/12/2020,99.2
S92000003,Scotland,nation,05/12/2020,101.1
S92000003,Scotland,nation,04/12/2020,101.3
S92000003,Scotland,nation,03/12/2020,101.3
S92000003,Scotland,nation,02/12/2020,106.2
S92000003,Scotland,nation,01/12/2020,104.9
S92000003,Scotland,nation,30/11/2020,105.2
S92000003,Scotland,nation,29/11/2020,115.8
S92000003,Scotland,nation,28/11/2020,117.6
S92000003,Scotland,nation,27/11/2020,119.4
S92000003,Scotland,nation,26/11/2020,120.3
S92000003,Scotland,nation,25/11/2020,117.8
S92000003,Scotland,nation,24/11/2020,124.9
S92000003,Scotland,nation,23/11/2020,133.6
S92000003,Scotland,nation,22/11/2020,129.4
S92000003,Scotland,nation,21/11/2020,135.1
S92000003,Scotland,nation,20/11/2020,139.3
S92000003,Scotland,nation,19/11/2020,145.6
S92000003,Scotland,nation,18/11/2020,147.8
S92000003,Scotland,nation,17/11/2020,147.7
S92000003,Scotland,nation,16/11/2020,140.1
S92000003,Scotland,nation,15/11/2020,143.7
S92000003,Scotland,nation,14/11/2020,142.9
S92000003,Scotland,nation,13/11/2020,151.6
S92000003,Scotland,nation,12/11/2020,146.4
S92000003,Scotland,nation,11/11/2020,146.5
S92000003,Scotland,nation,10/11/2020,149.7
S92000003,Scotland,nation,09/11/2020,152.7
S92000003,Scotland,nation,08/11/2020,153.4
S92000003,Scotland,nation,07/11/2020,154
S92000003,Scotland,nation,06/11/2020,145
S92000003,Scotland,nation,05/11/2020,148.8
S92000003,Scotland,nation,04/11/2020,147.2
S92000003,Scotland,nation,03/11/2020,143
S92000003,Scotland,nation,02/11/2020,149
S92000003,Scotland,nation,01/11/2020,152.1
S92000003,Scotland,nation,31/10/2020,154.9
S92000003,Scotland,nation,30/10/2020,161
S92000003,Scotland,nation,29/10/2020,163.2
S92000003,Scotland,nation,28/10/2020,173.9
S92000003,Scotland,nation,27/10/2020,183.7
S92000003,Scotland,nation,26/10/2020,186.1
S92000003,Scotland,nation,25/10/2020,183.7
S92000003,Scotland,nation,24/10/2020,165.7
S92000003,Scotland,nation,23/10/2020,160.8
S92000003,Scotland,nation,22/10/2020,157
S92000003,Scotland,nation,21/10/2020,150.4
S92000003,Scotland,nation,20/10/2020,144.7
S92000003,Scotland,nation,19/10/2020,141.8
S92000003,Scotland,nation,18/10/2020,141.3
S92000003,Scotland,nation,17/10/2020,153
S92000003,Scotland,nation,16/10/2020,150.1
S92000003,Scotland,nation,15/10/2020,151
S92000003,Scotland,nation,14/10/2020,145.1
S92000003,Scotland,nation,13/10/2020,138.2
S92000003,Scotland,nation,12/10/2020,129.1
S92000003,Scotland,nation,11/10/2020,124.3
S92000003,Scotland,nation,10/10/2020,120.6
S92000003,Scotland,nation,09/10/2020,116.2
S92000003,Scotland,nation,08/10/2020,107.5
S92000003,Scotland,nation,07/10/2020,101
S92000003,Scotland,nation,06/10/2020,93.4
S92000003,Scotland,nation,05/10/2020,93.5
S92000003,Scotland,nation,04/10/2020,84.8
S92000003,Scotland,nation,03/10/2020,77.2
S92000003,Scotland,nation,02/10/2020,76.3
S92000003,Scotland,nation,01/10/2020,72.3
S92000003,Scotland,nation,30/09/2020,68.6
S92000003,Scotland,nation,29/09/2020,65.8
S92000003,Scotland,nation,28/09/2020,58.1
S92000003,Scotland,nation,27/09/2020,58.7
S92000003,Scotland,nation,26/09/2020,56.9
S92000003,Scotland,nation,25/09/2020,50.2
S92000003,Scotland,nation,24/09/2020,43.7
S92000003,Scotland,nation,23/09/2020,40.5
S92000003,Scotland,nation,22/09/2020,36.5
S92000003,Scotland,nation,21/09/2020,34.4
S92000003,Scotland,nation,20/09/2020,31
S92000003,Scotland,nation,19/09/2020,31
S92000003,Scotland,nation,18/09/2020,28.6
S92000003,Scotland,nation,17/09/2020,28.1
S92000003,Scotland,nation,16/09/2020,25.7
S92000003,Scotland,nation,15/09/2020,23.7
S92000003,Scotland,nation,14/09/2020,22.1
S92000003,Scotland,nation,13/09/2020,23.5
S92000003,Scotland,nation,12/09/2020,22.8
S92000003,Scotland,nation,11/09/2020,21.3
S92000003,Scotland,nation,10/09/2020,21
S92000003,Scotland,nation,09/09/2020,20
S92000003,Scotland,nation,08/09/2020,19.9
S92000003,Scotland,nation,07/09/2020,19.5
S92000003,Scotland,nation,06/09/2020,19.7
S92000003,Scotland,nation,05/09/2020,18.2
S92000003,Scotland,nation,04/09/2020,17.2
S92000003,Scotland,nation,03/09/2020,15.2
S92000003,Scotland,nation,02/09/2020,14.6
S92000003,Scotland,nation,01/09/2020,13
S92000003,Scotland,nation,31/08/2020,11
S92000003,Scotland,nation,30/08/2020,9.3
S92000003,Scotland,nation,29/08/2020,8.5
S92000003,Scotland,nation,28/08/2020,9.2
S92000003,Scotland,nation,27/08/2020,9.6
S92000003,Scotland,nation,26/08/2020,9.7
S92000003,Scotland,nation,25/08/2020,9.4
S92000003,Scotland,nation,24/08/2020,9.5
S92000003,Scotland,nation,23/08/2020,8.8
S92000003,Scotland,nation,22/08/2020,8
S92000003,Scotland,nation,21/08/2020,6.7
S92000003,Scotland,nation,20/08/2020,6.6
S92000003,Scotland,nation,19/08/2020,6.1
S92000003,Scotland,nation,18/08/2020,6
S92000003,Scotland,nation,17/08/2020,6.1
S92000003,Scotland,nation,16/08/2020,6.1
S92000003,Scotland,nation,15/08/2020,6.2
S92000003,Scotland,nation,14/08/2020,6.4
S92000003,Scotland,nation,13/08/2020,6
S92000003,Scotland,nation,12/08/2020,6.3
S92000003,Scotland,nation,11/08/2020,6.6
S92000003,Scotland,nation,10/08/2020,6.1
S92000003,Scotland,nation,09/08/2020,5.9
S92000003,Scotland,nation,08/08/2020,5.6
S92000003,Scotland,nation,07/08/2020,4.8
S92000003,Scotland,nation,06/08/2020,4.6
S92000003,Scotland,nation,05/08/2020,3.7
S92000003,Scotland,nation,04/08/2020,2.9
S92000003,Scotland,nation,03/08/2020,2.6
S92000003,Scotland,nation,02/08/2020,2.3
S92000003,Scotland,nation,01/08/2020,1.8
S92000003,Scotland,nation,31/07/2020,2
S92000003,Scotland,nation,30/07/2020,1.8
S92000003,Scotland,nation,29/07/2020,1.8
S92000003,Scotland,nation,28/07/2020,1.5
S92000003,Scotland,nation,27/07/2020,1.9
S92000003,Scotland,nation,26/07/2020,1.9
S92000003,Scotland,nation,25/07/2020,2.3
S92000003,Scotland,nation,24/07/2020,2.2
S92000003,Scotland,nation,23/07/2020,2.1
S92000003,Scotland,nation,22/07/2020,2
S92000003,Scotland,nation,21/07/2020,1.9
S92000003,Scotland,nation,20/07/2020,1.6
S92000003,Scotland,nation,19/07/2020,1.6
S92000003,Scotland,nation,18/07/2020,1.5
S92000003,Scotland,nation,17/07/2020,1.2
S92000003,Scotland,nation,16/07/2020,1.3
S92000003,Scotland,nation,15/07/2020,1.2
S92000003,Scotland,nation,14/07/2020,1.2
S92000003,Scotland,nation,13/07/2020,1.2
S92000003,Scotland,nation,12/07/2020,1.2
S92000003,Scotland,nation,11/07/2020,1
S92000003,Scotland,nation,10/07/2020,1
S92000003,Scotland,nation,09/07/2020,0.9
S92000003,Scotland,nation,08/07/2020,0.9
S92000003,Scotland,nation,07/07/2020,0.9
S92000003,Scotland,nation,06/07/2020,1.1
S92000003,Scotland,nation,05/07/2020,1.1
S92000003,Scotland,nation,04/07/2020,1.1
S92000003,Scotland,nation,03/07/2020,1.2
S92000003,Scotland,nation,02/07/2020,1.2
S92000003,Scotland,nation,01/07/2020,1.2
S92000003,Scotland,nation,30/06/2020,1.3
S92000003,Scotland,nation,29/06/2020,1.3
S92000003,Scotland,nation,28/06/2020,1.5
S92000003,Scotland,nation,27/06/2020,1.8
S92000003,Scotland,nation,26/06/2020,2
S92000003,Scotland,nation,25/06/2020,2.2
S92000003,Scotland,nation,24/06/2020,2.3
S92000003,Scotland,nation,23/06/2020,2.5
S92000003,Scotland,nation,22/06/2020,2.6
S92000003,Scotland,nation,21/06/2020,2.8
S92000003,Scotland,nation,20/06/2020,2.8
S92000003,Scotland,nation,19/06/2020,2.7
S92000003,Scotland,nation,18/06/2020,2.7
S92000003,Scotland,nation,17/06/2020,2.8
S92000003,Scotland,nation,16/06/2020,2.7
S92000003,Scotland,nation,15/06/2020,2.7
S92000003,Scotland,nation,14/06/2020,2.5
S92000003,Scotland,nation,13/06/2020,2.3
S92000003,Scotland,nation,12/06/2020,2.3
S92000003,Scotland,nation,11/06/2020,2.4
S92000003,Scotland,nation,10/06/2020,2.9
S92000003,Scotland,nation,09/06/2020,3.3
S92000003,Scotland,nation,08/06/2020,4
S92000003,Scotland,nation,07/06/2020,4
S92000003,Scotland,nation,06/06/2020,4
S92000003,Scotland,nation,05/06/2020,4.7
S92000003,Scotland,nation,04/06/2020,4.9
S92000003,Scotland,nation,03/06/2020,4.8
S92000003,Scotland,nation,02/06/2020,5.2
S92000003,Scotland,nation,01/06/2020,4.8
S92000003,Scotland,nation,31/05/2020,5.5
S92000003,Scotland,nation,30/05/2020,6.2
S92000003,Scotland,nation,29/05/2020,6.6
S92000003,Scotland,nation,28/05/2020,7.9
S92000003,Scotland,nation,27/05/2020,9
S92000003,Scotland,nation,26/05/2020,9.7
S92000003,Scotland,nation,25/05/2020,10.3
S92000003,Scotland,nation,24/05/2020,10.3
S92000003,Scotland,nation,23/05/2020,10.9
S92000003,Scotland,nation,22/05/2020,13
S92000003,Scotland,nation,21/05/2020,13.5
S92000003,Scotland,nation,20/05/2020,15
S92000003,Scotland,nation,19/05/2020,16.3
S92000003,Scotland,nation,18/05/2020,17.7
S92000003,Scotland,nation,17/05/2020,19.2
S92000003,Scotland,nation,16/05/2020,20.9
S92000003,Scotland,nation,15/05/2020,20.3
S92000003,Scotland,nation,14/05/2020,21.8
S92000003,Scotland,nation,13/05/2020,22.3
S92000003,Scotland,nation,12/05/2020,24.3
S92000003,Scotland,nation,11/05/2020,24.9
S92000003,Scotland,nation,10/05/2020,25.4
S92000003,Scotland,nation,09/05/2020,25.2
S92000003,Scotland,nation,08/05/2020,27.4
S92000003,Scotland,nation,07/05/2020,28.8
S92000003,Scotland,nation,06/05/2020,30.7
S92000003,Scotland,nation,05/05/2020,31.4
S92000003,Scotland,nation,04/05/2020,31.9
S92000003,Scotland,nation,03/05/2020,32.5
S92000003,Scotland,nation,02/05/2020,34.3
S92000003,Scotland,nation,01/05/2020,35.8
S92000003,Scotland,nation,30/04/2020,35.6
S92000003,Scotland,nation,29/04/2020,36.5
S92000003,Scotland,nation,28/04/2020,37.5
S92000003,Scotland,nation,27/04/2020,37.9
S92000003,Scotland,nation,26/04/2020,39.1
S92000003,Scotland,nation,25/04/2020,40.8
S92000003,Scotland,nation,24/04/2020,41.9
S92000003,Scotland,nation,23/04/2020,42.2
S92000003,Scotland,nation,22/04/2020,41.9
S92000003,Scotland,nation,21/04/2020,42.4
S92000003,Scotland,nation,20/04/2020,43.6
S92000003,Scotland,nation,19/04/2020,41.6
S92000003,Scotland,nation,18/04/2020,40.8
S92000003,Scotland,nation,17/04/2020,39.1
S92000003,Scotland,nation,16/04/2020,39.3
S92000003,Scotland,nation,15/04/2020,40
S92000003,Scotland,nation,14/04/2020,39
S92000003,Scotland,nation,13/04/2020,38.5
S92000003,Scotland,nation,12/04/2020,40.4
S92000003,Scotland,nation,11/04/2020,41.1
S92000003,Scotland,nation,10/04/2020,41.6
S92000003,Scotland,nation,09/04/2020,43.1
S92000003,Scotland,nation,08/04/2020,41.3
S92000003,Scotland,nation,07/04/2020,40.9
S92000003,Scotland,nation,06/04/2020,43.9
S92000003,Scotland,nation,05/04/2020,42.5
S92000003,Scotland,nation,04/04/2020,38.4
S92000003,Scotland,nation,03/04/2020,35.5
S92000003,Scotland,nation,02/04/2020,31.3
S92000003,Scotland,nation,01/04/2020,29.1
S92000003,Scotland,nation,31/03/2020,25.8
S92000003,Scotland,nation,30/03/2020,19.5
S92000003,Scotland,nation,29/03/2020,17.7
S92000003,Scotland,nation,28/03/2020,16
S92000003,Scotland,nation,27/03/2020,13.5
S92000003,Scotland,nation,26/03/2020,11.5
S92000003,Scotland,nation,25/03/2020,9
S92000003,Scotland,nation,24/03/2020,7.1
S92000003,Scotland,nation,23/03/2020,6
S92000003,Scotland,nation,22/03/2020,4.8
S92000003,Scotland,nation,21/03/2020,4.6
S92000003,Scotland,nation,20/03/2020,4.3
S92000003,Scotland,nation,19/03/2020,3.8
S92000003,Scotland,nation,18/03/2020,3.5
S92000003,Scotland,nation,17/03/2020,3.1
S92000003,Scotland,nation,16/03/2020,2.7
S92000003,Scotland,nation,15/03/2020,2.5
S92000003,Scotland,nation,14/03/2020,1.9
S92000003,Scotland,nation,13/03/2020,1.4
S92000003,Scotland,nation,12/03/2020,1
S92000003,Scotland,nation,11/03/2020,0.6
S92000003,Scotland,nation,10/03/2020,0.5
S92000003,Scotland,nation,09/03/2020,0.4
S92000003,Scotland,nation,08/03/2020,0.3
W92000004,Wales,nation,26/07/2021,169.1
W92000004,Wales,nation,25/07/2021,198.4
W92000004,Wales,nation,24/07/2021,194.4
W92000004,Wales,nation,23/07/2021,194.4
W92000004,Wales,nation,22/07/2021,204.8
W92000004,Wales,nation,21/07/2021,209.5
W92000004,Wales,nation,20/07/2021,215.6
W92000004,Wales,nation,19/07/2021,221.4
W92000004,Wales,nation,18/07/2021,194
W92000004,Wales,nation,17/07/2021,180.9
W92000004,Wales,nation,16/07/2021,180.9
W92000004,Wales,nation,15/07/2021,167.3
W92000004,Wales,nation,14/07/2021,162.3
W92000004,Wales,nation,13/07/2021,147.3
W92000004,Wales,nation,12/07/2021,146.1
W92000004,Wales,nation,11/07/2021,148.2
W92000004,Wales,nation,10/07/2021,143
W92000004,Wales,nation,09/07/2021,143
W92000004,Wales,nation,08/07/2021,140.3
W92000004,Wales,nation,07/07/2021,133.3
W92000004,Wales,nation,06/07/2021,128.5
W92000004,Wales,nation,05/07/2021,115.3
W92000004,Wales,nation,04/07/2021,96.7
W92000004,Wales,nation,03/07/2021,93
W92000004,Wales,nation,02/07/2021,93
W92000004,Wales,nation,01/07/2021,85.5
W92000004,Wales,nation,30/06/2021,84.2
W92000004,Wales,nation,29/06/2021,74.7
W92000004,Wales,nation,28/06/2021,71.3
W92000004,Wales,nation,27/06/2021,65.4
W92000004,Wales,nation,26/06/2021,57.8
W92000004,Wales,nation,25/06/2021,57.8
W92000004,Wales,nation,24/06/2021,52.3
W92000004,Wales,nation,23/06/2021,42.8
W92000004,Wales,nation,22/06/2021,40.6
W92000004,Wales,nation,21/06/2021,38.1
W92000004,Wales,nation,20/06/2021,30.6
W92000004,Wales,nation,19/06/2021,28.7
W92000004,Wales,nation,18/06/2021,28.7
W92000004,Wales,nation,17/06/2021,27.2
W92000004,Wales,nation,16/06/2021,26.4
W92000004,Wales,nation,15/06/2021,29
W92000004,Wales,nation,14/06/2021,26.6
W92000004,Wales,nation,13/06/2021,21.1
W92000004,Wales,nation,12/06/2021,20.4
W92000004,Wales,nation,11/06/2021,20.4
W92000004,Wales,nation,10/06/2021,18.9
W92000004,Wales,nation,09/06/2021,16.9
W92000004,Wales,nation,08/06/2021,12.4
W92000004,Wales,nation,07/06/2021,14.7
W92000004,Wales,nation,06/06/2021,12.3
W92000004,Wales,nation,05/06/2021,10.4
W92000004,Wales,nation,04/06/2021,10.4
W92000004,Wales,nation,03/06/2021,9.1
W92000004,Wales,nation,02/06/2021,9.4
W92000004,Wales,nation,01/06/2021,7.7
W92000004,Wales,nation,31/05/2021,5.3
W92000004,Wales,nation,30/05/2021,8.5
W92000004,Wales,nation,29/05/2021,9
W92000004,Wales,nation,28/05/2021,9
W92000004,Wales,nation,27/05/2021,8.9
W92000004,Wales,nation,26/05/2021,8.5
W92000004,Wales,nation,25/05/2021,9
W92000004,Wales,nation,24/05/2021,9.4
W92000004,Wales,nation,23/05/2021,9.1
W92000004,Wales,nation,22/05/2021,9.3
W92000004,Wales,nation,21/05/2021,9.3
W92000004,Wales,nation,20/05/2021,10.1
W92000004,Wales,nation,19/05/2021,10.6
W92000004,Wales,nation,18/05/2021,9.9
W92000004,Wales,nation,17/05/2021,9.8
W92000004,Wales,nation,16/05/2021,10.2
W92000004,Wales,nation,15/05/2021,10.2
W92000004,Wales,nation,14/05/2021,10.2
W92000004,Wales,nation,13/05/2021,10
W92000004,Wales,nation,12/05/2021,9.2
W92000004,Wales,nation,11/05/2021,10.2
W92000004,Wales,nation,10/05/2021,11.4
W92000004,Wales,nation,09/05/2021,8.1
W92000004,Wales,nation,08/05/2021,8.8
W92000004,Wales,nation,07/05/2021,8.8
W92000004,Wales,nation,06/05/2021,8.5
W92000004,Wales,nation,05/05/2021,9.6
W92000004,Wales,nation,04/05/2021,9
W92000004,Wales,nation,03/05/2021,8
W92000004,Wales,nation,02/05/2021,11.1
W92000004,Wales,nation,01/05/2021,10.5
W92000004,Wales,nation,30/04/2021,10.5
W92000004,Wales,nation,29/04/2021,11.2
W92000004,Wales,nation,28/04/2021,11
W92000004,Wales,nation,27/04/2021,12
W92000004,Wales,nation,26/04/2021,12.6
W92000004,Wales,nation,25/04/2021,12.8
W92000004,Wales,nation,24/04/2021,13.8
W92000004,Wales,nation,23/04/2021,13.8
W92000004,Wales,nation,22/04/2021,13.4
W92000004,Wales,nation,21/04/2021,14.8
W92000004,Wales,nation,20/04/2021,14.7
W92000004,Wales,nation,19/04/2021,15.2
W92000004,Wales,nation,18/04/2021,13.6
W92000004,Wales,nation,17/04/2021,12.3
W92000004,Wales,nation,16/04/2021,16.4
W92000004,Wales,nation,15/04/2021,18.5
W92000004,Wales,nation,14/04/2021,17.8
W92000004,Wales,nation,13/04/2021,18.4
W92000004,Wales,nation,12/04/2021,20.2
W92000004,Wales,nation,11/04/2021,24.6
W92000004,Wales,nation,10/04/2021,22.9
W92000004,Wales,nation,09/04/2021,21.8
W92000004,Wales,nation,08/04/2021,18.2
W92000004,Wales,nation,07/04/2021,21.6
W92000004,Wales,nation,06/04/2021,20.9
W92000004,Wales,nation,05/04/2021,19.9
W92000004,Wales,nation,04/04/2021,17.8
W92000004,Wales,nation,03/04/2021,23.2
W92000004,Wales,nation,02/04/2021,26.6
W92000004,Wales,nation,01/04/2021,32.6
W92000004,Wales,nation,31/03/2021,33.9
W92000004,Wales,nation,30/03/2021,37
W92000004,Wales,nation,29/03/2021,38.1
W92000004,Wales,nation,28/03/2021,38.9
W92000004,Wales,nation,27/03/2021,39.6
W92000004,Wales,nation,26/03/2021,39.9
W92000004,Wales,nation,25/03/2021,40.2
W92000004,Wales,nation,24/03/2021,42.4
W92000004,Wales,nation,23/03/2021,42
W92000004,Wales,nation,22/03/2021,42.5
W92000004,Wales,nation,21/03/2021,45.6
W92000004,Wales,nation,20/03/2021,46.2
W92000004,Wales,nation,19/03/2021,46.3
W92000004,Wales,nation,18/03/2021,46
W92000004,Wales,nation,17/03/2021,42.7
W92000004,Wales,nation,16/03/2021,45.3
W92000004,Wales,nation,15/03/2021,46
W92000004,Wales,nation,14/03/2021,43.4
W92000004,Wales,nation,13/03/2021,41.3
W92000004,Wales,nation,12/03/2021,40.8
W92000004,Wales,nation,11/03/2021,42.1
W92000004,Wales,nation,10/03/2021,44.4
W92000004,Wales,nation,09/03/2021,43.8
W92000004,Wales,nation,08/03/2021,44
W92000004,Wales,nation,07/03/2021,44.9
W92000004,Wales,nation,06/03/2021,47.9
W92000004,Wales,nation,05/03/2021,48
W92000004,Wales,nation,04/03/2021,50.5
W92000004,Wales,nation,03/03/2021,51.9
W92000004,Wales,nation,02/03/2021,52.8
W92000004,Wales,nation,01/03/2021,57.4
W92000004,Wales,nation,28/02/2021,61.4
W92000004,Wales,nation,27/02/2021,64.3
W92000004,Wales,nation,26/02/2021,69.5
W92000004,Wales,nation,25/02/2021,76.6
W92000004,Wales,nation,24/02/2021,75.9
W92000004,Wales,nation,23/02/2021,80.3
W92000004,Wales,nation,22/02/2021,79
W92000004,Wales,nation,21/02/2021,80.4
W92000004,Wales,nation,20/02/2021,82.2
W92000004,Wales,nation,19/02/2021,83.4
W92000004,Wales,nation,18/02/2021,85.8
W92000004,Wales,nation,17/02/2021,89.6
W92000004,Wales,nation,16/02/2021,88
W92000004,Wales,nation,15/02/2021,90.4
W92000004,Wales,nation,14/02/2021,98.2
W92000004,Wales,nation,13/02/2021,100.3
W92000004,Wales,nation,12/02/2021,109
W92000004,Wales,nation,11/02/2021,102.4
W92000004,Wales,nation,10/02/2021,106.7
W92000004,Wales,nation,09/02/2021,110.9
W92000004,Wales,nation,08/02/2021,119.2
W92000004,Wales,nation,07/02/2021,119.8
W92000004,Wales,nation,06/02/2021,124.4
W92000004,Wales,nation,05/02/2021,126.4
W92000004,Wales,nation,04/02/2021,131
W92000004,Wales,nation,03/02/2021,136.1
W92000004,Wales,nation,02/02/2021,138.7
W92000004,Wales,nation,01/02/2021,137.3
W92000004,Wales,nation,31/01/2021,145
W92000004,Wales,nation,30/01/2021,151.1
W92000004,Wales,nation,29/01/2021,161.9
W92000004,Wales,nation,28/01/2021,170
W92000004,Wales,nation,27/01/2021,184.2
W92000004,Wales,nation,26/01/2021,207.9
W92000004,Wales,nation,25/01/2021,224.9
W92000004,Wales,nation,24/01/2021,239.5
W92000004,Wales,nation,23/01/2021,251.4
W92000004,Wales,nation,22/01/2021,253
W92000004,Wales,nation,21/01/2021,284.9
W92000004,Wales,nation,20/01/2021,300.5
W92000004,Wales,nation,19/01/2021,308.4
W92000004,Wales,nation,18/01/2021,315.6
W92000004,Wales,nation,17/01/2021,330.2
W92000004,Wales,nation,16/01/2021,345.7
W92000004,Wales,nation,15/01/2021,385.1
W92000004,Wales,nation,14/01/2021,406.7
W92000004,Wales,nation,13/01/2021,409
W92000004,Wales,nation,12/01/2021,431.4
W92000004,Wales,nation,11/01/2021,454.8
W92000004,Wales,nation,10/01/2021,458.1
W92000004,Wales,nation,09/01/2021,532.7
W92000004,Wales,nation,08/01/2021,545.1
W92000004,Wales,nation,07/01/2021,466.2
W92000004,Wales,nation,06/01/2021,469.8
W92000004,Wales,nation,05/01/2021,471.1
W92000004,Wales,nation,04/01/2021,485.1
W92000004,Wales,nation,03/01/2021,497
W92000004,Wales,nation,02/01/2021,501.2
W92000004,Wales,nation,01/01/2021,484.4
W92000004,Wales,nation,31/12/2020,484.4
W92000004,Wales,nation,30/12/2020,494.9
W92000004,Wales,nation,29/12/2020,518.1
W92000004,Wales,nation,28/12/2020,526.1
W92000004,Wales,nation,27/12/2020,535.3
W92000004,Wales,nation,26/12/2020,477.9
W92000004,Wales,nation,25/12/2020,504.2
W92000004,Wales,nation,24/12/2020,593
W92000004,Wales,nation,23/12/2020,888.2
W92000004,Wales,nation,22/12/2020,809.5
W92000004,Wales,nation,21/12/2020,741.4
W92000004,Wales,nation,20/12/2020,699.1
W92000004,Wales,nation,19/12/2020,625
W92000004,Wales,nation,18/12/2020,606.9
W92000004,Wales,nation,17/12/2020,589
W92000004,Wales,nation,16/12/2020,287.6
W92000004,Wales,nation,15/12/2020,341.8
W92000004,Wales,nation,14/12/2020,347
W92000004,Wales,nation,13/12/2020,372.2
W92000004,Wales,nation,12/12/2020,433
W92000004,Wales,nation,11/12/2020,406
W92000004,Wales,nation,10/12/2020,381.8
W92000004,Wales,nation,09/12/2020,366.1
W92000004,Wales,nation,08/12/2020,342.1
W92000004,Wales,nation,07/12/2020,338.5
W92000004,Wales,nation,06/12/2020,299.9
W92000004,Wales,nation,05/12/2020,270.9
W92000004,Wales,nation,04/12/2020,264.6
W92000004,Wales,nation,03/12/2020,253
W92000004,Wales,nation,02/12/2020,245.9
W92000004,Wales,nation,01/12/2020,227.8
W92000004,Wales,nation,30/11/2020,225.5
W92000004,Wales,nation,29/11/2020,228.3
W92000004,Wales,nation,28/11/2020,222.1
W92000004,Wales,nation,27/11/2020,208.5
W92000004,Wales,nation,26/11/2020,205.8
W92000004,Wales,nation,25/11/2020,199.4
W92000004,Wales,nation,24/11/2020,190.8
W92000004,Wales,nation,23/11/2020,194.3
W92000004,Wales,nation,22/11/2020,194.3
W92000004,Wales,nation,21/11/2020,211
W92000004,Wales,nation,20/11/2020,208.3
W92000004,Wales,nation,19/11/2020,201.3
W92000004,Wales,nation,18/11/2020,195.5
W92000004,Wales,nation,17/11/2020,204.7
